timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y
6.453,-0.4546363,5.6386867,9.029915,-0.16141638,0.18157434,0.04459185
6.475,-0.39720857,5.686543,9.072986,-0.14431266,0.07773031,0.02260135
6.495,-0.3062813,5.825327,8.867203,-0.13942589,0.033749312,-0.007941014
6.515,-0.37806597,5.9449677,8.871988,-0.13453911,0.07773031,-0.025044737
6.537,-0.66041905,5.9641104,9.173484,-0.07101099,0.14003673,-0.021379653
6.559,-0.971486,5.916254,9.561121,0.06215371,0.113159455,0.00671932
6.579,-1.1102697,5.8636117,9.498908,0.17210622,0.14370182,0.059252184
6.601,-1.4739788,5.686543,9.40798,0.21730891,0.3257343,0.10567658
6.621,-2.0003998,5.7248282,9.719048,0.23441264,0.46256408,0.13377555
6.643,-2.4119651,5.629115,9.876974,0.18920994,0.52242714,0.21807247
6.665,-2.5698915,5.4903316,10.0779705,0.08414421,0.4185831,0.33779854
6.685,-2.5124638,5.2223353,10.087543,-0.03191677,0.12781979,0.459968
6.707,-2.2301106,4.81077,9.546764,-0.114992,-0.21303298,0.50272727
6.728,-1.8376877,4.5523453,8.656634,-0.16263808,-0.39628717,0.4355341
6.75,-1.5170496,4.456632,7.900502,-0.20784079,-0.30466008,0.3268033
6.771,-1.4261223,4.5475593,7.670791,-0.23716144,-0.048104223,0.25716668
6.791,-1.6175481,4.5714874,7.9100733,-0.22860959,0.22677705,0.24861483
6.812,-2.024328,4.389633,8.455637,-0.1797418,0.36849362,0.26083177
6.833,-2.1918256,4.2556353,8.886345,-0.08078455,0.282975,0.28282228
6.853,-2.009971,4.2508492,8.900702,0.010842538,0.07895201,0.3011477
6.874,-1.5026926,4.3561335,8.168498,0.06826218,-0.10185878,0.28526568
6.896,-1.0336994,4.5188456,7.5320077,0.069483876,-0.13973132,0.23028941
6.917,-0.6939186,4.7341995,7.120442,0.014507622,-0.011453386,0.17286977
6.938,-0.67477596,4.7772703,7.240083,-0.050242186,0.13148487,0.11300674
6.96,-0.8039884,4.7246284,7.512865,-0.07711947,0.19623469,0.05803049
6.98,-0.90448695,4.7629137,7.73779,-0.068567604,0.2121167,0.017714571
7.0,-0.9762716,4.863412,7.9627156,-0.052685577,0.20722993,0.007941014
